Origin,0,0,0,0.1,0,0,0,0.2,0,,F_RootHole,B_RootHole,
F_RootHole,0,2,9,0.1,0,0.4,0,0.2,0,front,D506,D509,
D506,225d6e,1.35,2.8,1.1,-1,2.8,0,0.325,90,front,null,R501,
R501,191282,2,1.25,0.5,-1,2.8,3.45,0.325,0,front,R503,null,
R503,055d7d,3.2,1.6,0.6,-1,5.45,0,0.325,0,front,C502,null,
C502,4595ad,3.5,1.9,1.9,-1,9.3,0,0.325,0,front,null,C525,
C525,385369,1.6,0.8,0.8,-1,9.3,2.55,0.325,0,front,null,null,
D509,3181f2,3.85,1.7,1.45,-1,0.4,9.4,0.325,0,front,T501,ZD501,
T501,cecad488,24,22,24.9,0,4.9,5.35,0.2,0,front,null,null,
ZD501,0e5ac4,3.85,1.7,1.45,-1,0.4,11.75,0.325,0,front,null,null,
B_RootHole,0,2,9,0.1,0,0,0,0.2,0,back,M503,C505,
M503,1a1a1a,9.4,13.43,1.35,0,2.4,0,0.2,180,back,R520,ZD502,
R520,9049A1,0.51,1.02,0.51,-1,12.2,0,0.325,90,back,C520,D503,
C520,7babd1,1,0.5,0.5,-1,13.36,0,0.325,0,back,null,L501,
L501,368f99,4.6,4.1,2,-1,13.36,1.15,0.325,0,back,R526,null,
R526,0361ad,1.6,0.8,0.45,-1,18.61,0,0.325,0,back,C512,C511,
C512,f27a46,3.5,1.9,1.9,1,20.86,0,0.325,0,back,null,null,
C511,5a12a6,1.9,3.5,1.9,-1,18.61,2.55,0.325,90,back,D508,R530,
D508,ffc72b,3.9,2,1.2,1,21.16,2.55,0.325,0,back,null,null,
R530,f24b4b,1.6,3.2,0.6,1,18.61,6.7,0.325,270,back,R532,R519,
R532,e0a500,1.6,3.2,0.6,1,20.86,6.7,0.325,270,back,ZD504,null,
ZD504,e02900,3.6,5.4,2.3,1,23.11,5.2,0.325,270,back,null,null,
R519,ff8e61,1.02,0.51,0.51,1,18.61,10.55,0.325,0,back,R517,C506,
R517,4e1f8c,1.25,2,0.6,-1,20.28,10.55,0.325,270,back,C519,R531,
C519,d49c11,2,1.25,1.25,1,22.18,11.25,0.325,0,back,null,null,
R531,ff6161,3.2,1.6,0.6,1,20.28,13.2,0.325,0,back,R523,null,
R523,ad430e,1.6,0.8,0.45,1,24.13,13.15,0.325,0,back,null,D505,
D505,fc9803,3.9,2,1.5,1,24.13,14.6,0.325,0,back,null,null,
C506,1f2a8c,1.6,3.2,1.6,-1,18.61,15.45,0.325,90,back,null,null,
D503,2225d6,3.9,2,1.5,-1,12.2,5.9,0.325,0,back,C518,null,
C518,2e6ef0,1.6,0.8,0.8,-1,16.75,19.3,0.325,0,back,null,null,
ZD502,470fff,2.7,1.35,0.78,-1,2.4,13.83,0.325,0,back,null,C507,
C507,094a66,6.8,7.8,6.1,-1,2.4,15.83,0.325,90,back,null,R515,
R515,6857b5,3.2,1.6,0.6,-1,2.4,24.28,0.325,0,back,null,null,
C505,092cb8,3.2,1.6,1.6,-1,0,26.53,0.325,0,back,null,D501,
D501,2e6ef0,3.85,1.7,1.45,-1,0,28.78,0.325,0,back,R527,null,
R527,00a5e0,1.02,0.51,0.51,-1,4.5,26.53,0.325,0,back,Q504,R518,
Q504,3282bf,5.35,6.15,1,-1,6.17,26.53,0.325,0,back,null,null,
R518,3609d9,1.02,0.51,0.51,-1,4.5,27.69,0.325,0,back,null,null,
