Origin,0,0,0,0.1,0,0,0,0.2,0,,F_RootHole,B_RootHole,
F_RootHole,0,2,9,0.1,0,0.4,0,0.2,0,front,null,D509,
D509,3181f2,3.85,1.7,1.45,-1,0.4,9.4,0.325,0,front,null,R503,
R503,055d7d,3.2,1.6,0.6,-1,0.4,11.75,0.325,0,front,T501,null,
T501,cecad488,24,22,24.9,0,4.25,11.75,0.2,0,front,null,null,
B_RootHole,0,2,9,0.1,0,0,0,0.2,0,back,M503,C525,
M503,1a1a1a,9.4,13.43,1.35,0,2.4,0,0.2,0,back,R520,C518,
R520,9049A1,1.02,0.51,0.51,-1,12.2,0,0.325,0,back,L501,C507,
L501,368f99,4.6,4.1,2,-1,13.87,0,0.325,180,back,null,C519,
C519,d49c11,2,1.25,1.25,1,19.12,0,0.325,0,back,ZD504,R530,
ZD504,e02900,5.4,3.6,2.3,1,21.77,0,0.325,180,back,R517,null,
R517,4e1f8c,2,1.25,0.6,-1,21.77,4.25,0.325,0,back,null,R532,
R532,e0a500,1.6,3.2,0.6,1,24.42,4.25,0.325,270,back,C512,null,
C512,f27a46,1.9,3.5,1.9,1,26.67,4.25,0.325,90,back,null,null,
R530,f24b4b,3.2,1.6,0.6,1,19.12,6.15,0.325,180,back,D508,C506,
D508,ffc72b,2,3.9,1.2,1,19.12,8.4,0.325,270,back,R519,R523,
R519,ff8e61,0.51,1.02,0.51,1,21.77,8.4,0.325,90,back,null,R531,
R531,ff6161,3.2,1.6,0.6,1,21.77,10.07,0.325,0,back,null,null,
R523,ad430e,1.6,0.8,0.45,1,19.12,12.95,0.325,0,back,D505,null,
D505,fc9803,3.9,2,1.5,1,21.37,12.95,0.325,0,back,null,null,
C506,1f2a8c,3.2,1.6,1.6,-1,19.12,15.6,0.325,0,back,null,C505,
C505,092cb8,1.6,3.2,1.6,-1,19.12,17.85,0.325,270,back,null,null,
C507,094a66,7.8,6.8,6.1,-1,12.2,21.7,0.325,0,back,null,null,
C518,2e6ef0,1.6,0.8,0.8,-1,2.4,13.83,0.325,0,back,null,ZD502,
ZD502,470fff,2.7,1.35,0.78,-1,2.4,15.28,0.325,0,back,null,null,
C525,385369,0.8,1.6,0.8,-1,0,9.4,0.325,90,back,D501,Q504,
D501,2e6ef0,3.85,1.7,1.45,-1,1.45,17.28,0.325,0,back,null,null,
Q504,3282bf,5.35,6.15,1,-1,0,19.63,0.325,0,back,R526,null,
R526,0361ad,1.6,0.8,0.45,-1,6,13.83,0.325,0,back,R515,R518,
R515,6857b5,3.2,1.6,0.6,-1,8.25,13.83,0.325,0,back,C511,ZD501,
C511,5a12a6,3.5,1.9,1.9,-1,12.1,29.15,0.325,0,back,null,null,
ZD501,0e5ac4,1.7,3.85,1.45,-1,8.25,16.08,0.325,90,back,D506,null,
D506,225d6e,2.8,1.35,1.1,-1,10.6,31.7,0.325,0,back,C502,R527,
C502,4595ad,3.5,1.9,1.9,-1,14.05,31.7,0.325,0,back,C520,null,
C520,7babd1,0.5,1,0.5,-1,18.2,29.15,0.325,270,back,null,null,
R527,00a5e0,1.02,0.51,0.51,-1,10.6,33.7,0.325,0,back,null,null,
R518,3609d9,1.02,0.51,0.51,-1,6,15.28,0.325,0,back,null,D503,
D503,2225d6,2,3.9,1.5,-1,6,20.58,0.325,90,back,null,R501,
R501,191282,2,1.25,0.5,-1,6,25.13,0.325,0,back,null,null,
