Origin,0,0,0,0.1,0,0,0,0.2,0,,F_RootHole,B_RootHole,
F_RootHole,0,2,9,0.1,0,0.4,0,0.2,0,front,R515,C525,
R515,6857b5,3.2,1.6,0.6,-1,2.8,0,0.325,0,front,C502,R503,
C502,4595ad,1.9,3.5,1.9,-1,6.65,0,0.325,270,front,null,D506,
D506,225d6e,1.35,2.8,1.1,-1,6.65,4.15,0.325,90,front,null,null,
R503,055d7d,1.6,3.2,0.6,-1,2.8,2.25,0.325,270,front,null,null,
C525,385369,1.6,0.8,0.8,-1,0.4,9.4,0.325,180,front,R526,ZD501,
R526,0361ad,0.8,1.6,0.45,-1,2.65,9.4,0.325,270,front,null,null,
ZD501,0e5ac4,3.85,1.7,1.45,-1,0.4,11.65,0.325,180,front,D509,C507,
D509,3181f2,3.85,1.7,1.45,-1,4.9,7.6,0.325,0,front,null,null,
C507,094a66,6.8,7.8,6.1,-1,0.4,14,0.325,270,front,C520,L501,
C520,7babd1,1,0.5,0.5,-1,7.85,9.95,0.325,180,front,M503,R520,
M503,1a1a1a,9.4,13.43,1.35,0,9.5,0,0.2,0,front,C512,C505,
C512,f27a46,1.9,3.5,1.9,1,19.3,0,0.325,90,front,R532,D508,
R532,e0a500,1.6,3.2,0.6,1,21.85,0,0.325,90,front,null,null,
D508,ffc72b,3.9,2,1.2,1,19.3,4.15,0.325,180,front,null,ZD504,
ZD504,e02900,3.6,5.4,2.3,1,19.3,6.8,0.325,90,front,C519,R531,
C519,d49c11,2,1.25,1.25,1,19.3,12.85,0.325,180,front,null,D505,
D505,fc9803,3.9,2,1.5,1,21.95,12.85,0.325,180,front,null,null,
R531,ff6161,1.6,3.2,0.6,1,19.3,14.75,0.325,90,front,null,R519,
R519,ff8e61,0.51,1.02,0.51,1,21.55,15.5,0.325,90,front,R523,R530,
R523,ad430e,1.6,0.8,0.45,1,21.55,17.17,0.325,180,front,null,null,
R530,f24b4b,1.6,3.2,0.6,1,21.55,18.62,0.325,90,front,null,null,
C505,092cb8,1.6,3.2,1.6,-1,9.5,13.83,0.325,90,front,null,C506,
C506,1f2a8c,1.6,3.2,1.6,-1,9.5,17.68,0.325,90,front,null,R518,
R518,3609d9,1.02,0.51,0.51,-1,9.5,21.53,0.325,0,front,null,null,
R520,9049A1,0.51,1.02,0.51,-1,7.85,11.1,0.325,90,front,R517,null,
R517,4e1f8c,2,1.25,0.6,-1,9.01,22.69,0.325,0,front,null,null,
L501,368f99,4.6,4.1,2,-1,0.4,22.45,0.325,0,front,D503,null,
D503,2225d6,3.9,2,1.5,-1,5.65,24.59,0.325,180,front,null,null,
B_RootHole,0,2,9,0.1,0,0,0,0.2,0,back,R527,C511,
R527,00a5e0,0.51,1.02,0.51,-1,2.4,0,0.325,90,back,ZD502,C518,
ZD502,470fff,1.35,2.7,0.78,-1,3.56,0,0.325,90,back,D501,R501,
D501,2e6ef0,3.85,1.7,1.45,-1,5.56,0,0.325,180,back,null,Q504,
Q504,3282bf,6.15,5.35,1,-1,5.56,2.35,0.325,270,back,null,null,
R501,191282,1.25,2,0.5,-1,3.56,3.35,0.325,270,back,null,null,
C518,2e6ef0,1.6,0.8,0.8,-1,2.4,6,0.325,0,back,null,null,
C511,5a12a6,3.5,1.9,1.9,-1,0,9.4,0.325,0,back,T501,null,
T501,cecad488,24,22,24.9,0,4.15,8.35,0.2,0,back,null,null,
