C511,1,0.2,0.2,3.125,1.275
C511,2,0.2,0.2,6.625,1.275
Q504,1,0.2,0.2,3.895,2.875
Q504,2,0.2,0.2,5.165,2.875
Q504,3,0.2,0.2,6.435,2.875
Q504,4,0.2,0.2,7.705,2.875
Q504,5,0.2,0.2,7.705,9.025
Q504,6,0.2,0.2,6.435,9.025
Q504,7,0.2,0.2,5.165,9.025
Q504,8,0.2,0.2,3.895,9.025
R526,1,0.2,0.2,9.525,1.925
R526,2,0.2,0.2,9.525,0.325
C525,1,0.2,0.2,10.575,0.725
C525,2,0.2,0.2,12.175,0.725
D509,1,0.2,0.2,11.425,1.775
D509,2,0.2,0.2,11.425,5.625
ZD501,1,0.2,0.2,4.575,10.575
ZD501,2,0.2,0.2,0.725,10.575
R527,1,0.2,0.2,5.48,10.695
R527,2,0.2,0.2,5.48,9.675
T501,1,0.2,0.2,26.65,12.97
T501,10,0.2,0.2,7.55,19.97
T501,11,0.2,0.2,7.55,16.47
T501,12,0.2,0.2,7.55,12.97
T501,2,0.2,0.2,26.65,16.47
T501,3,0.2,0.2,26.65,19.97
T501,4,0.2,0.2,26.65,24.47
T501,5,0.2,0.2,26.65,27.97
T501,6,0.2,0.2,26.65,31.47
T501,7,0.2,0.2,7.55,31.47
T501,8,0.2,0.2,7.55,27.97
T501,9,0.2,0.2,7.55,24.47
R518,1,0.2,0.2,0.725,12.33
R518,2,0.2,0.2,1.745,12.33
D506,1,0.2,0.2,2.725,1
D506,2,0.2,0.2,5.525,1
R503,1,0.2,0.2,6.975,3.525
R503,2,0.2,0.2,6.975,0.325
R515,1,0.2,0.2,6.975,4.175
R515,2,0.2,0.2,6.975,7.375
C502,1,0.2,0.2,2.725,8.975
C502,2,0.2,0.2,6.225,8.975
ZD502,1,0.2,0.2,0.325,11.25
ZD502,2,0.2,0.2,3.025,11.25
C507,1,0.2,0.2,0.325,15.975
C507,2,0.2,0.2,8.125,15.975
C518,1,0.2,0.2,10.375,0.725
C518,2,0.2,0.2,8.775,0.725
D501,1,0.2,0.2,9.625,5.625
D501,2,0.2,0.2,9.625,1.775
C520,1,0.2,0.2,11.375,1.325
C520,2,0.2,0.2,11.375,0.325
R501,1,0.2,0.2,12.9,2.325
R501,2,0.2,0.2,12.9,0.325
D503,1,0.2,0.2,12.125,2.975
D503,2,0.2,0.2,12.125,6.875
R520,1,0.2,0.2,9.03,6.275
R520,2,0.2,0.2,9.03,7.295
L501,1,0.2,0.2,9.935,9.575
L501,2,0.2,0.2,14.535,9.575
M503,1,0.2,0.2,10.385,12.15
M503,10,0.2,0.2,17.135,12.15
M503,11,0.2,0.2,17.885,12.15
M503,12,0.2,0.2,18.635,12.15
M503,13,0.2,0.2,18.635,25.58
M503,14,0.2,0.2,17.885,25.58
M503,15,0.2,0.2,17.135,25.58
M503,16,0.2,0.2,15.185,25.58
M503,17,0.2,0.2,15.185,25.58
M503,18,0.2,0.2,15.185,25.58
M503,19,0.2,0.2,15.185,25.58
M503,2,0.2,0.2,11.135,12.15
M503,20,0.2,0.2,9.81,12.15
M503,21,0.2,0.2,9.81,12.15
M503,22,0.2,0.2,9.81,12.15
M503,23,0.2,0.2,9.81,12.15
M503,24,0.2,0.2,10.385,25.58
M503,3,0.2,0.2,11.885,12.15
M503,4,0.2,0.2,12.635,12.15
M503,5,0.2,0.2,13.385,12.15
M503,6,0.2,0.2,14.135,12.15
M503,7,0.2,0.2,14.885,12.15
M503,8,0.2,0.2,15.635,12.15
M503,9,0.2,0.2,16.385,12.15
R532,1,0.2,0.2,19.735,1.125
R532,2,0.2,0.2,22.935,1.125
C512,1,0.2,0.2,24.535,0.325
C512,2,0.2,0.2,24.535,3.825
D508,1,0.2,0.2,20.735,6.475
D508,2,0.2,0.2,20.735,2.575
R530,1,0.2,0.2,22.385,5.275
R530,2,0.2,0.2,25.585,5.275
ZD504,1,0.2,0.2,19.735,8.925
ZD504,2,0.2,0.2,25.135,8.925
R519,1,0.2,0.2,26.04,6.725
R519,2,0.2,0.2,26.04,7.745
R531,1,0.2,0.2,28.985,9.195
R531,2,0.2,0.2,25.785,9.195
C519,1,0.2,0.2,20.36,13.375
C519,2,0.2,0.2,20.36,11.375
R523,1,0.2,0.2,20.135,14.025
R523,2,0.2,0.2,20.135,15.625
D505,1,0.2,0.2,22.185,14.025
D505,2,0.2,0.2,22.185,17.925
R517,1,0.2,0.2,11.935,26.73
R517,2,0.2,0.2,9.935,26.73
C506,1,0.2,0.2,10.735,28.005
C506,2,0.2,0.2,10.735,31.205
C505,1,0.2,0.2,12.985,31.205
C505,2,0.2,0.2,12.985,28.005
