T501,1,0.2,0.2,4.75,2.65
T501,10,0.2,0.2,11.75,21.75
T501,11,0.2,0.2,8.25,21.75
T501,12,0.2,0.2,4.75,21.75
T501,2,0.2,0.2,8.25,2.65
T501,3,0.2,0.2,11.75,2.65
T501,4,0.2,0.2,16.25,2.65
T501,5,0.2,0.2,19.75,2.65
T501,6,0.2,0.2,23.25,2.65
T501,7,0.2,0.2,23.25,21.75
T501,8,0.2,0.2,19.75,21.75
T501,9,0.2,0.2,16.25,21.75
C505,1,0.2,0.2,0.725,25.525
C505,2,0.2,0.2,3.925,25.525
L501,1,0.2,0.2,0.725,29.025
L501,2,0.2,0.2,5.325,29.025
ZD502,1,0.2,0.2,5.975,25.4
ZD502,2,0.2,0.2,8.675,25.4
R503,1,0.2,0.2,9.325,25.525
R503,2,0.2,0.2,12.525,25.525
D506,1,0.2,0.2,6.65,29.525
D506,2,0.2,0.2,6.65,26.725
D503,1,0.2,0.2,2.725,1.325
D503,2,0.2,0.2,6.625,1.325
C507,1,0.2,0.2,2.725,6.375
C507,2,0.2,0.2,10.525,6.375
ZD504,1,0.2,0.2,11.175,2.125
ZD504,2,0.2,0.2,16.575,2.125
R523,1,0.2,0.2,2.725,10.825
R523,2,0.2,0.2,4.325,10.825
R520,1,0.2,0.2,4.975,10.68
R520,2,0.2,0.2,5.995,10.68
R532,1,0.2,0.2,6.645,11.225
R532,2,0.2,0.2,9.845,11.225
C506,1,0.2,0.2,10.495,11.225
C506,2,0.2,0.2,13.695,11.225
D509,1,0.2,0.2,6.645,13.525
D509,2,0.2,0.2,10.495,13.525
R527,1,0.2,0.2,11.145,12.93
R527,2,0.2,0.2,12.165,12.93
R526,1,0.2,0.2,12.815,13.075
R526,2,0.2,0.2,14.415,13.075
ZD501,1,0.2,0.2,6.645,15.875
ZD501,2,0.2,0.2,10.495,15.875
R531,1,0.2,0.2,11.145,14.925
R531,2,0.2,0.2,14.345,14.925
D508,1,0.2,0.2,14.995,15.125
D508,2,0.2,0.2,18.895,15.125
M503,1,0.2,0.2,19.995,0.2
M503,10,0.2,0.2,26.745,0.2
M503,11,0.2,0.2,27.495,0.2
M503,12,0.2,0.2,28.245,0.2
M503,13,0.2,0.2,28.245,13.63
M503,14,0.2,0.2,27.495,13.63
M503,15,0.2,0.2,26.745,13.63
M503,16,0.2,0.2,24.795,13.63
M503,17,0.2,0.2,24.795,13.63
M503,18,0.2,0.2,24.795,13.63
M503,19,0.2,0.2,24.795,13.63
M503,2,0.2,0.2,20.745,0.2
M503,20,0.2,0.2,19.42,0.2
M503,21,0.2,0.2,19.42,0.2
M503,22,0.2,0.2,19.42,0.2
M503,23,0.2,0.2,19.42,0.2
M503,24,0.2,0.2,19.995,13.63
M503,3,0.2,0.2,21.495,0.2
M503,4,0.2,0.2,22.245,0.2
M503,5,0.2,0.2,22.995,0.2
M503,6,0.2,0.2,23.745,0.2
M503,7,0.2,0.2,24.495,0.2
M503,8,0.2,0.2,25.245,0.2
M503,9,0.2,0.2,25.995,0.2
C519,1,0.2,0.2,19.545,14.78
C519,2,0.2,0.2,21.545,14.78
R518,1,0.2,0.2,4.975,11.84
R518,2,0.2,0.2,5.995,11.84
Q504,1,0.2,0.2,7.415,17.375
Q504,2,0.2,0.2,8.685,17.375
Q504,3,0.2,0.2,9.955,17.375
Q504,4,0.2,0.2,11.225,17.375
Q504,5,0.2,0.2,11.225,23.525
Q504,6,0.2,0.2,9.955,23.525
Q504,7,0.2,0.2,8.685,23.525
Q504,8,0.2,0.2,7.415,23.525
R515,1,0.2,0.2,2.725,13.545
R515,2,0.2,0.2,5.925,13.545
R517,1,0.2,0.2,6.575,24.8
R517,2,0.2,0.2,8.575,24.8
C512,1,0.2,0.2,9.225,25.125
C512,2,0.2,0.2,12.725,25.125
R530,1,0.2,0.2,13.375,17.575
R530,2,0.2,0.2,16.575,17.575
D501,1,0.2,0.2,6.575,27.575
D501,2,0.2,0.2,10.425,27.575
D505,1,0.2,0.2,11.075,27.725
D505,2,0.2,0.2,14.975,27.725
C520,1,0.2,0.2,2.725,15.245
C520,2,0.2,0.2,3.725,15.245
C518,1,0.2,0.2,4.375,29.475
C518,2,0.2,0.2,5.975,29.475
R501,1,0.2,0.2,2.725,31.15
R501,2,0.2,0.2,4.725,31.15
R519,1,0.2,0.2,5.375,30.78
R519,2,0.2,0.2,6.395,30.78
C511,1,0.2,0.2,2.725,33.375
C511,2,0.2,0.2,6.225,33.375
C502,1,0.2,0.2,6.875,32.635
C502,2,0.2,0.2,10.375,32.635
C525,1,0.2,0.2,6.875,34.635
C525,2,0.2,0.2,8.475,34.635
