1,0.575,0
2,1.325,0
3,2.075,0
4,2.825,0
5,3.575,0
6,4.325,0
7,5.075,0
8,5.825,0
9,6.575,0
10,7.325,0
11,8.075,0
12,8.825,0
13,8.825,13.43
14,8.075,13.43
15,7.325,13.43
16,5.375,13.43
17,5.375,13.43
18,5.375,13.43
19,5.375,13.43
20,0,0
21,0,0
22,0,0
23,0,0
24,0.575,13.43
