Origin,0,0,0,0.1,0,0,0,0.2,0,,F_RootHole,B_RootHole,
F_RootHole,0,2,9,0.1,0,0.4,0,0.2,0,front,Q504,R520,
Q504,3282bf,6.15,5.35,1,-1,2.8,0,0.325,270,front,C505,C511,
C505,092cb8,1.6,3.2,1.6,-1,9.6,0,0.325,90,front,D508,ZD504,
D508,ffc72b,3.9,2,1.2,1,11.85,0,1.5,180,front,null,null,
ZD504,e02900,5.4,3.6,2.3,1,11.85,5,1.5,0,front,C520,null,
C520,7babd1,1,0.5,0.5,-1,11.85,11.6,0.325,180,front,null,null,
C511,5a12a6,1.9,3.5,1.9,-1,2.8,6,0.325,270,front,C502,null,
C502,4595ad,1.9,3.5,1.9,-1,5.35,6,0.325,90,front,D501,R527,
D501,2e6ef0,1.7,3.85,1.45,-1,7.9,6,0.325,270,front,null,null,
R527,00a5e0,1.02,0.51,0.51,-1,5.35,10.15,0.325,0,front,C506,null,
C506,1f2a8c,1.6,3.2,1.6,-1,7.02,10.5,0.325,90,front,D506,null,
D506,225d6e,2.8,1.35,1.1,-1,9.27,12.75,0.325,180,front,R531,null,
R531,ff6161,3.2,1.6,0.6,1,12.72,12.75,1.5,0,front,C519,C512,
C519,d49c11,1.25,2,1.25,1,18.92,11.6,1.5,90,front,null,null,
C512,f27a46,3.5,1.9,1.9,1,12.72,17.35,1.5,180,front,null,null,
R520,9049A1,1.02,0.51,0.51,-1,0.4,9.4,0.325,0,front,null,C507,
C507,094a66,6.8,7.8,6.1,-1,0.4,14.35,0.325,90,front,D503,null,
D503,2225d6,3.9,2,1.5,-1,7.85,14.75,0.325,0,front,null,M503,
M503,1a1a1a,13.43,9.4,1.35,0,7.85,22.25,0.2,90,front,D505,null,
D505,fc9803,2,3.9,1.5,1,21.68,16.6,1.5,270,front,null,R523,
R523,ad430e,0.8,1.6,0.45,1,21.68,23.5,1.5,90,front,null,null,
B_RootHole,0,2,9,0.1,0,0,0,0.2,0,back,R517,null,
R517,4e1f8c,2,1.25,0.6,-1,2.4,0,0.325,180,back,R518,C525,
R518,3609d9,1.02,0.51,0.51,-1,5.05,0,0.325,0,back,R501,null,
R501,191282,2,1.25,0.5,-1,6.72,0,0.325,180,back,R526,null,
R526,0361ad,1.6,0.8,0.45,-1,9.37,0,0.325,180,back,null,null,
C525,385369,0.8,1.6,0.8,-1,2.4,1.9,0.325,90,back,R515,L501,
R515,6857b5,3.2,1.6,0.6,-1,3.85,1.9,0.325,180,back,null,null,
L501,368f99,4.1,4.6,2,-1,2.4,4.15,0.325,90,back,C518,T501,
C518,a65735,0.8,1.6,0.8,-1,7.15,4.15,0.325,90,back,R503,ZD501,
R503,055d7d,1.6,3.2,0.6,-1,8.6,1.9,0.325,90,back,D509,null,
D509,3181f2,1.7,3.85,1.45,-1,10.85,1.45,0.325,270,back,R519,null,
R519,ff8e61,1.02,0.51,0.51,1,13.2,0,1.5,0,back,R530,null,
R530,f24b4b,3.2,1.6,0.6,1,17.22,0,1.5,180,back,R532,null,
R532,e0a500,1.6,3.2,0.6,1,23.42,0,1.5,270,back,null,null,
ZD501,0e5ac4,3.85,1.7,1.45,-1,7.15,6.4,0.325,180,back,ZD502,null,
ZD502,470fff,1.35,2.7,0.78,-1,11.65,5.95,0.325,90,back,null,null,
T501,cecad488,24,22,24.9,0,2.4,9.4,0.2,90,back,null,null,
