R501,1,0.2,0.2,0.725,10.35
R501,2,0.2,0.2,2.725,10.35
C506,1,0.2,0.2,3.375,1.125
C506,2,0.2,0.2,6.575,1.125
C505,1,0.2,0.2,3.375,3.375
C505,2,0.2,0.2,6.575,3.375
L501,1,0.2,0.2,7.225,2.375
L501,2,0.2,0.2,11.825,2.375
ZD502,1,0.2,0.2,12.475,1
ZD502,2,0.2,0.2,15.175,1
Q504,1,0.2,0.2,7.995,5.075
Q504,2,0.2,0.2,9.265,5.075
Q504,3,0.2,0.2,10.535,5.075
Q504,4,0.2,0.2,11.805,5.075
Q504,5,0.2,0.2,11.805,11.225
Q504,6,0.2,0.2,10.535,11.225
Q504,7,0.2,0.2,9.265,11.225
Q504,8,0.2,0.2,7.995,11.225
R520,1,0.2,0.2,13.225,2.58
R520,2,0.2,0.2,14.245,2.58
C511,1,0.2,0.2,14.895,3.275
C511,2,0.2,0.2,18.395,3.275
R523,1,0.2,0.2,16.07,6.45
R523,2,0.2,0.2,17.67,6.45
C512,1,0.2,0.2,20.67,2.45
C512,2,0.2,0.2,24.17,2.45
ZD501,1,0.2,0.2,14.895,9.525
ZD501,2,0.2,0.2,18.745,9.525
R503,1,0.2,0.2,7.225,12.675
R503,2,0.2,0.2,10.425,12.675
R531,1,0.2,0.2,12.25,13.85
R531,2,0.2,0.2,15.45,13.85
C525,1,0.2,0.2,3.375,5.225
C525,2,0.2,0.2,4.975,5.225
D509,1,0.2,0.2,5.625,14.975
D509,2,0.2,0.2,9.475,14.975
D508,1,0.2,0.2,11.3,18.65
D508,2,0.2,0.2,15.2,18.65
D501,1,0.2,0.2,0.725,12.475
D501,2,0.2,0.2,4.575,12.475
R526,1,0.2,0.2,5.225,16.875
R526,2,0.2,0.2,6.825,16.875
R527,1,0.2,0.2,7.475,16.73
R527,2,0.2,0.2,8.495,16.73
C520,1,0.2,0.2,5.225,18.175
C520,2,0.2,0.2,6.225,18.175
D506,1,0.2,0.2,5.225,19.75
D506,2,0.2,0.2,8.025,19.75
C502,1,0.2,0.2,8.675,22.425
C502,2,0.2,0.2,12.175,22.425
C518,1,0.2,0.2,8.675,24.425
C518,2,0.2,0.2,10.275,24.425
R517,1,0.2,0.2,0.725,14.6
R517,2,0.2,0.2,2.725,14.6
M503,1,0.2,0.2,1.175,25.35
M503,10,0.2,0.2,7.925,25.35
M503,11,0.2,0.2,8.675,25.35
M503,12,0.2,0.2,9.425,25.35
M503,13,0.2,0.2,9.425,38.78
M503,14,0.2,0.2,8.675,38.78
M503,15,0.2,0.2,7.925,38.78
M503,16,0.2,0.2,5.975,38.78
M503,17,0.2,0.2,5.975,38.78
M503,18,0.2,0.2,5.975,38.78
M503,19,0.2,0.2,5.975,38.78
M503,2,0.2,0.2,1.925,25.35
M503,20,0.2,0.2,0.6,25.35
M503,21,0.2,0.2,0.6,25.35
M503,22,0.2,0.2,0.6,25.35
M503,23,0.2,0.2,0.6,25.35
M503,24,0.2,0.2,1.175,38.78
M503,3,0.2,0.2,2.675,25.35
M503,4,0.2,0.2,3.425,25.35
M503,5,0.2,0.2,4.175,25.35
M503,6,0.2,0.2,4.925,25.35
M503,7,0.2,0.2,5.675,25.35
M503,8,0.2,0.2,6.425,25.35
M503,9,0.2,0.2,7.175,25.35
R519,1,0.2,0.2,11.7,26.905
R519,2,0.2,0.2,12.72,26.905
D503,1,0.2,0.2,14.545,22.475
D503,2,0.2,0.2,18.445,22.475
C507,1,0.2,0.2,10.525,32.385
C507,2,0.2,0.2,18.325,32.385
R515,1,0.2,0.2,0.325,10.525
R515,2,0.2,0.2,3.525,10.525
R532,1,0.2,0.2,5.35,2.3
R532,2,0.2,0.2,8.55,2.3
C519,1,0.2,0.2,1.5,13.775
C519,2,0.2,0.2,3.5,13.775
R518,1,0.2,0.2,5.325,5.18
R518,2,0.2,0.2,6.345,5.18
ZD504,1,0.2,0.2,8.17,7.9
ZD504,2,0.2,0.2,13.57,7.9
R530,1,0.2,0.2,1.5,18.2
R530,2,0.2,0.2,4.7,18.2
D505,1,0.2,0.2,7.7,13.7
D505,2,0.2,0.2,11.6,13.7
T501,1,0.2,0.2,8.15,18.85
T501,10,0.2,0.2,15.15,37.95
T501,11,0.2,0.2,11.65,37.95
T501,12,0.2,0.2,8.15,37.95
T501,2,0.2,0.2,11.65,18.85
T501,3,0.2,0.2,15.15,18.85
T501,4,0.2,0.2,19.65,18.85
T501,5,0.2,0.2,23.15,18.85
T501,6,0.2,0.2,26.65,18.85
T501,7,0.2,0.2,26.65,37.95
T501,8,0.2,0.2,23.15,37.95
T501,9,0.2,0.2,19.65,37.95
