ZD502,1,0.2,0.2,3.8,3.025
ZD502,2,0.2,0.2,3.8,0.325
R503,1,0.2,0.2,5.125,1.125
R503,2,0.2,0.2,8.325,1.125
C520,1,0.2,0.2,9.225,1.325
C520,2,0.2,0.2,9.225,0.325
M503,1,0.2,0.2,10,9.025
M503,10,0.2,0.2,10,2.275
M503,11,0.2,0.2,10,1.525
M503,12,0.2,0.2,10,0.775001
M503,13,0.2,0.2,23.43,0.774999
M503,14,0.2,0.2,23.43,1.525
M503,15,0.2,0.2,23.43,2.275
M503,16,0.2,0.2,23.43,4.225
M503,17,0.2,0.2,23.43,4.225
M503,18,0.2,0.2,23.43,4.225
M503,19,0.2,0.2,23.43,4.225
M503,2,0.2,0.2,10,8.275
M503,20,0.2,0.2,10,9.6
M503,21,0.2,0.2,10,9.6
M503,22,0.2,0.2,10,9.6
M503,23,0.2,0.2,10,9.6
M503,24,0.2,0.2,23.43,9.025
M503,3,0.2,0.2,10,7.525
M503,4,0.2,0.2,10,6.775
M503,5,0.2,0.2,10,6.025
M503,6,0.2,0.2,10,5.275
M503,7,0.2,0.2,10,4.525
M503,8,0.2,0.2,10,3.775
M503,9,0.2,0.2,10,3.025
D508,1,0.2,0.2,24.955,0.325
D508,2,0.2,0.2,24.955,4.225
C525,1,0.2,0.2,10.525,10.125
C525,2,0.2,0.2,10.525,11.725
R517,1,0.2,0.2,12.2,12.125
R517,2,0.2,0.2,12.2,10.125
R520,1,0.2,0.2,14.495,10.38
R520,2,0.2,0.2,13.475,10.38
C505,1,0.2,0.2,5.125,3.375
C505,2,0.2,0.2,8.325,3.375
R518,1,0.2,0.2,3.38,4.695
R518,2,0.2,0.2,3.38,3.675
D503,1,0.2,0.2,4.285,5.825
D503,2,0.2,0.2,8.185,5.825
R526,1,0.2,0.2,8.835,12.775
R526,2,0.2,0.2,10.435,12.775
Q504,1,0.2,0.2,11.855,12.775
Q504,2,0.2,0.2,13.125,12.775
Q504,3,0.2,0.2,14.395,12.775
Q504,4,0.2,0.2,15.665,12.775
Q504,5,0.2,0.2,15.665,18.925
Q504,6,0.2,0.2,14.395,18.925
Q504,7,0.2,0.2,13.125,18.925
Q504,8,0.2,0.2,11.855,18.925
R531,1,0.2,0.2,17.885,10.125
R531,2,0.2,0.2,17.885,13.325
C519,1,0.2,0.2,19.96,12.125
C519,2,0.2,0.2,19.96,10.125
R532,1,0.2,0.2,22.035,13.325
R532,2,0.2,0.2,22.035,10.125
R530,1,0.2,0.2,24.285,13.325
R530,2,0.2,0.2,24.285,10.125
R519,1,0.2,0.2,20.355,13.03
R519,2,0.2,0.2,19.335,13.03
C512,1,0.2,0.2,18.035,13.975
C512,2,0.2,0.2,18.035,17.475
D505,1,0.2,0.2,20.635,13.975
D505,2,0.2,0.2,20.635,17.875
R523,1,0.2,0.2,22.285,14.375
R523,2,0.2,0.2,23.885,14.375
ZD504,1,0.2,0.2,25.035,20.325
ZD504,2,0.2,0.2,19.635,20.325
R527,1,0.2,0.2,8.835,14.08
R527,2,0.2,0.2,9.855,14.08
C507,1,0.2,0.2,4.125,17.525
C507,2,0.2,0.2,4.125,9.725
D509,1,0.2,0.2,9.025,18.835
D509,2,0.2,0.2,9.025,14.985
L501,1,0.2,0.2,10.225,19.575
L501,2,0.2,0.2,10.225,24.175
C506,1,0.2,0.2,12.925,20.375
C506,2,0.2,0.2,16.125,20.375
ZD501,1,0.2,0.2,0.725,19.025
ZD501,2,0.2,0.2,4.575,19.025
R501,1,0.2,0.2,7.225,18.8
R501,2,0.2,0.2,5.225,18.8
C511,1,0.2,0.2,0.725,21.475
C511,2,0.2,0.2,4.225,21.475
R515,1,0.2,0.2,5.675,23.725
R515,2,0.2,0.2,5.675,20.525
C502,1,0.2,0.2,1.275,9.725
C502,2,0.2,0.2,1.275,13.225
T501,1,0.2,0.2,23,21.75
T501,10,0.2,0.2,16,2.65
T501,11,0.2,0.2,19.5,2.65
T501,12,0.2,0.2,23,2.65
T501,2,0.2,0.2,19.5,21.75
T501,3,0.2,0.2,16,21.75
T501,4,0.2,0.2,11.5,21.75
T501,5,0.2,0.2,8,21.75
T501,6,0.2,0.2,4.5,21.75
T501,7,0.2,0.2,4.5,2.65
T501,8,0.2,0.2,8,2.65
T501,9,0.2,0.2,11.5,2.65
C518,1,0.2,0.2,0.325,14.275
C518,2,0.2,0.2,1.925,14.275
D501,1,0.2,0.2,1.175,19.175
D501,2,0.2,0.2,1.175,15.325
D506,1,0.2,0.2,1,19.825
D506,2,0.2,0.2,1,22.625
