Origin,0,0,0,0.1,0,0,0,0.2,0,,F_RootHole,B_RootHole,
F_RootHole,0,2,9,0.1,0,0.4,0,0.2,0,front,null,L501,
L501,368f99,4.1,4.6,2,-1,0.4,9.4,0.325,270,front,R503,C507,
R503,055d7d,1.6,3.2,0.6,-1,5.15,0,0.325,90,front,R527,D509,
R527,00a5e0,1.02,0.51,0.51,-1,7.4,0,0.325,0,front,M503,C505,
M503,1a1a1a,13.43,9.4,1.35,0,9.07,0,0.2,270,front,R523,null,
R523,ad430e,0.8,1.6,0.45,1,22.9,0,1.5,270,front,null,null,
C505,092cb8,1.6,3.2,1.6,-1,7.4,9.8,0.325,90,front,D505,null,
D505,fc9803,2,3.9,1.5,1,9.65,9.8,1.5,270,front,null,R530,
R530,f24b4b,3.2,1.6,0.6,1,9.65,16.7,1.5,0,front,ZD504,C512,
ZD504,e02900,5.4,3.6,2.3,1,15.85,9.8,1.5,180,front,null,R532,
R532,e0a500,3.2,1.6,0.6,1,15.85,16.4,1.5,180,front,R519,R531,
R519,ff8e61,0.51,1.02,0.51,1,22.05,16.4,1.5,90,front,null,null,
R531,ff6161,3.2,1.6,0.6,1,15.85,21,1.5,180,front,D508,C519,
D508,ffc72b,2,3.9,1.2,1,22.05,20.42,1.5,90,front,null,null,
C519,d49c11,2,1.25,1.25,1,15.85,25.6,1.5,0,front,null,null,
C512,f27a46,1.9,3.5,1.9,1,9.65,21.3,1.5,270,front,null,null,
D509,3181f2,3.85,1.7,1.45,-1,5.15,13.65,0.325,0,front,null,D503,
D503,2225d6,2,3.9,1.5,-1,5.15,16,0.325,270,front,null,R518,
R518,3609d9,1.02,0.51,0.51,-1,7.8,16,0.325,180,front,null,null,
C507,094a66,7.8,6.8,6.1,-1,0.4,20.55,0.325,180,front,null,null,
B_RootHole,0,2,9,0.1,0,0,0,0.2,0,back,D501,C511,
D501,2e6ef0,3.85,1.7,1.45,-1,2.4,0,0.325,180,back,C518,null,
C518,a65735,1.6,0.8,0.8,-1,6.9,0,0.325,180,back,null,null,
C511,5a12a6,1.9,3.5,1.9,-1,0,9.4,0.325,270,back,C506,null,
C506,1f2a8c,3.2,1.6,1.6,-1,2.55,2.35,0.325,0,back,C502,D506,
C502,4595ad,1.9,3.5,1.9,-1,6.4,2.35,0.325,270,back,R517,null,
R517,4e1f8c,1.25,2,0.6,-1,8.95,1.45,0.325,270,back,ZD502,R520,
ZD502,470fff,2.7,1.35,0.78,-1,10.85,0,0.325,180,back,R515,R526,
R515,6857b5,3.2,1.6,0.6,-1,14.2,0,0.325,0,back,Q504,null,
Q504,3282bf,6.15,5.35,1,-1,18.05,0,0.325,90,back,null,null,
R526,0361ad,0.8,1.6,0.45,-1,10.85,2,0.325,90,back,null,null,
R520,9049A1,1.02,0.51,0.51,-1,8.95,4.1,0.325,0,back,C525,null,
C525,385369,0.8,1.6,0.8,-1,10.62,4.25,0.325,90,back,C520,null,
C520,7babd1,0.5,1,0.5,-1,12.07,4.25,0.325,90,back,R501,null,
R501,191282,1.25,2,0.5,-1,13.22,2.25,0.325,270,back,ZD501,null,
ZD501,0e5ac4,3.85,1.7,1.45,-1,13.22,4.9,0.325,180,back,null,null,
D506,225d6e,2.8,1.35,1.1,-1,2.55,4.6,0.325,0,back,null,T501,
T501,cecad488,24,22,24.9,0,2.55,7.25,0.2,90,back,null,null,
